,0
2998,8
2999,1
3000,1
3001,2
3002,2
3003,1
3004,1
3005,5
3006,2
3007,9
3008,1
3009,7
3010,7
3011,7
3012,1
3013,1
3014,1
3015,7
3016,1
3017,1
3018,1
3019,1
3020,3
3021,1
3022,2
3023,2
3024,2
3025,1
3026,2
3027,10
3028,1
3029,4
3030,1
3031,1
3032,3
3033,2
3034,1
3035,1
3036,1
3037,1
3038,2
3039,4
3040,6
3041,1
3042,4
3043,1
3044,1
3045,1
3046,2
3047,1
3048,1
3049,1
3050,1
3051,8
3052,3
3053,1
3054,10
3055,1
3056,1
3057,1
3058,4
3059,1
3060,1
3061,1
3062,6
3063,1
3064,2
3065,2
3066,2
3067,6
3068,8
3069,1
3070,1
3071,1
3072,1
3073,1
3074,6
3075,1
3076,4
3077,6
3078,1
3079,7
3080,1
3081,1
3082,3
3083,3
3084,3
3085,6
3086,2
3087,1
3088,1
3089,3
3090,8
3091,1
3092,1
3093,1
3094,1
3095,1
3096,2
3097,3
3098,1
3099,1
3100,2
3101,1
3102,3
3103,4
3104,1
3105,2
3106,1
3107,1
3108,1
3109,7
3110,1
3111,8
3112,1
3113,4
3114,5
3115,1
3116,3
3117,8
3118,1
3119,1
3120,1
3121,1
3122,1
3123,3
3124,1
3125,1
3126,1
3127,5
3128,5
3129,6
3130,3
3131,1
3132,1
3133,1
3134,1
3135,1
3136,5
3137,1
3138,6
3139,3
3140,1
3141,1
3142,1
3143,8
3144,1
3145,1
3146,1
3147,3
3148,1
3149,9
3150,1
3151,1
3152,1
3153,8
3154,1
3155,6
3156,3
3157,3
3158,5
3159,2
3160,1
3161,2
3162,1
3163,1
3164,1
3165,1
3166,2
3167,1
3168,1
3169,1
3170,4
3171,2
3172,1
3173,3
3174,6
3175,1
3176,2
3177,1
3178,2
3179,1
3180,1
3181,1
3182,1
3183,1
3184,6
3185,3
3186,8
3187,1
3188,3
3189,1
3190,6
3191,1
3192,8
3193,7
3194,1
3195,6
3196,8
3197,1
3198,1
3199,1
3200,1
3201,1
3202,1
3203,7
3204,7
3205,4
3206,10
3207,8
3208,2
3209,1
3210,3
3211,5
3212,1
3213,6
3214,1
3215,1
3216,3
3217,7
3218,1
3219,3
3220,1
3221,1
3222,1
3223,3
3224,8
3225,1
3226,1
3227,1
3228,1
3229,3
3230,6
3231,1
3232,1
3233,1
3234,1
3235,6
3236,1
3237,1
3238,1
3239,6
3240,1
3241,1
3242,4
3243,5
3244,3
3245,1
3246,1
3247,1
3248,2
3249,3
3250,1
3251,3
3252,2
3253,4
3254,1
3255,2
3256,1
3257,1
3258,1
3259,1
3260,2
3261,9
3262,1
3263,1
3264,1
3265,1
3266,4
3267,2
3268,1
3269,1
3270,9
3271,1
3272,1
3273,6
3274,1
3275,5
3276,2
3277,7
3278,1
3279,1
3280,2
3281,1
3282,1
3283,2
3284,1
3285,1
3286,6
3287,1
3288,1
3289,1
3290,1
3291,1
3292,2
3293,3
3294,6
3295,1
3296,1
3297,1
3298,7
3299,1
3300,1
3301,1
3302,5
3303,2
3304,2
3305,5
3306,7
3307,5
3308,2
3309,1
3310,1
3311,1
3312,1
3313,6
3314,2
3315,1
3316,1
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3323,1
3324,3
3325,2
3326,1
3327,1
3328,2
3329,1
3330,8
3331,3
3332,1
3333,5
3334,5
3335,1
3336,2
3337,1
3338,1
3339,1
3340,1
3341,1
3342,5
3343,1
3344,1
3345,3
3346,5
3347,2
3348,2
3349,1
3350,1
3351,3
3352,2
3353,1
3354,1
3355,3
3356,1
3357,1
3358,2
3359,1
3360,4
3361,3
3362,1
3363,1
3364,5
3365,7
3366,1
3367,7
3368,4
3369,2
3370,1
3371,2
3372,6
3373,7
3374,1
3375,1
3376,1
3377,1
3378,3
3379,1
3380,1
3381,2
3382,5
3383,1
3384,3
3385,1
3386,1
3387,1
3388,1
3389,1
3390,1
3391,2
3392,1
3393,2
3394,1
3395,1
3396,3
3397,1
3398,6
3399,4
3400,2
3401,2
3402,2
3403,1
3404,1
3405,8
3406,1
3407,1
3408,6
3409,1
3410,4
3411,6
3412,1
3413,3
3414,1
3415,3
3416,2
3417,4
3418,1
3419,6
3420,1
3421,8
3422,1
3423,1
3424,3
3425,7
3426,9
3427,1
3428,3
3429,1
3430,6
3431,8
3432,1
3433,6
3434,1
3435,5
3436,3
3437,1
3438,1
3439,3
3440,6
3441,3
3442,1
3443,1
3444,3
3445,1
3446,2
3447,1
3448,1
3449,1
3450,1
3451,2
3452,3
3453,1
3454,1
3455,1
3456,5
3457,1
3458,7
3459,2
3460,2
3461,2
3462,1
3463,5
3464,1
3465,1
3466,3
3467,5
3468,4
3469,2
3470,10
3471,10
3472,1
3473,5
3474,2
3475,3
3476,1
3477,4
3478,3
3479,1
3480,1
3481,1
3482,8
3483,1
3484,3
3485,1
3486,1
3487,1
3488,2
3489,6
3490,1
3491,4
3492,4
3493,2
3494,1
3495,1
3496,1
3497,3
3498,2
3499,1
3500,1
3501,5
3502,4
3503,6
3504,1
3505,1
3506,2
3507,1
3508,1
3509,2
3510,1
3511,1
3512,3
3513,1
3514,1
3515,9
3516,2
3517,7
3518,2
3519,1
3520,1
3521,2
3522,1
3523,1
3524,8
3525,6
3526,1
3527,1
3528,1
3529,7
3530,5
3531,1
3532,1
3533,1
3534,1
3535,2
3536,1
3537,7
3538,1
3539,1
3540,1
3541,2
3542,3
3543,1
3544,1
3545,6
3546,1
3547,1
3548,2
3549,1
3550,1
3551,2
3552,9
3553,5
3554,1
3555,1
3556,5
3557,1
3558,1
3559,5
3560,9
3561,7
3562,1
3563,1
3564,5
3565,1
3566,8
3567,1
3568,2
3569,1
3570,8
3571,9
3572,8
3573,2
3574,2
3575,1
3576,9
3577,1
3578,4
3579,1
3580,1
3581,1
3582,4
3583,4
3584,2
3585,1
3586,2
3587,3
3588,1
3589,5
3590,1
3591,2
3592,1
3593,1
3594,1
3595,1
3596,3
3597,2
3598,1
3599,1
3600,3
3601,1
3602,5
3603,4
3604,2
3605,2
3606,5
3607,2
3608,1
3609,1
3610,1
3611,1
3612,1
3613,4
3614,1
3615,1
3616,1
3617,7
3618,9
3619,8
3620,1
3621,1
3622,6
3623,10
3624,1
3625,2
3626,1
3627,1
3628,6
3629,2
3630,1
3631,2
3632,6
3633,1
3634,1
3635,1
3636,2
3637,8
3638,2
3639,2
3640,1
3641,2
3642,6
3643,1
3644,1
3645,3
3646,1
3647,1
3648,1
3649,1
3650,1
3651,1
3652,1
3653,1
3654,7
3655,3
3656,1
3657,2
3658,3
3659,2
3660,1
3661,7
3662,3
3663,1
3664,3
3665,1
3666,1
3667,1
3668,1
3669,3
3670,1
3671,1
3672,2
3673,3
3674,1
3675,1
3676,1
3677,1
3678,2
3679,7
3680,1
3681,2
3682,2
3683,1
3684,1
3685,4
3686,1
3687,2
3688,1
3689,10
3690,3
3691,2
3692,6
3693,1
3694,1
3695,3
3696,3
3697,1
3698,8
3699,1
3700,1
3701,1
3702,1
3703,8
3704,10
3705,5
3706,6
3707,6
3708,1
3709,9
3710,2
3711,3
3712,2
3713,1
3714,7
3715,1
3716,1
3717,1
3718,2
3719,1
3720,1
3721,1
3722,1
3723,7
3724,8
3725,1
3726,3
3727,2
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,10
3736,6
3737,1
3738,1
3739,10
3740,1
3741,1
3742,2
3743,1
3744,1
3745,10
3746,2
3747,2
3748,1
3749,1
3750,1
3751,1
3752,3
3753,2
3754,1
3755,2
3756,1
3757,1
3758,1
3759,2
3760,2
3761,1
3762,3
3763,9
3764,2
3765,3
3766,1
3767,3
3768,1
3769,1
3770,1
3771,5
3772,7
3773,3
3774,7
3775,1
3776,1
3777,8
3778,7
3779,4
3780,1
3781,1
3782,1
3783,1
3784,8
3785,8
3786,1
3787,2
3788,5
3789,1
3790,6
3791,1
3792,1
3793,1
3794,1
3795,8
3796,4
3797,1
3798,6
3799,9
3800,1
3801,1
3802,7
3803,1
3804,1
3805,1
3806,3
3807,1
3808,1
3809,1
3810,1
3811,2
3812,1
3813,4
3814,2
3815,3
3816,1
3817,1
3818,1
3819,3
3820,1
3821,1
3822,1
3823,2
3824,2
3825,1
3826,1
3827,1
3828,1
3829,7
3830,1
3831,1
3832,3
3833,1
3834,1
3835,8
3836,1
3837,3
3838,2
3839,6
3840,10
3841,2
3842,1
3843,1
3844,1
3845,4
3846,1
3847,1
3848,1
3849,2
3850,1
3851,1
3852,6
3853,5
3854,9
3855,1
3856,2
3857,1
3858,1
3859,1
3860,4
3861,1
3862,1
3863,8
3864,1
3865,1
3866,1
3867,2
3868,3
3869,2
3870,1
3871,2
3872,6
3873,2
3874,8
3875,2
3876,8
3877,1
3878,2
3879,1
3880,6
3881,1
3882,3
3883,9
3884,1
3885,1
3886,1
3887,2
3888,9
3889,1
3890,1
3891,1
3892,1
3893,1
3894,1
3895,1
3896,4
3897,1
3898,1
3899,2
3900,4
3901,1
3902,8
3903,7
3904,2
3905,1
3906,1
3907,2
3908,5
3909,1
3910,4
3911,6
3912,1
3913,1
3914,2
3915,10
3916,6
3917,2
3918,2
3919,9
3920,7
3921,6
3922,1
3923,1
3924,2
3925,1
3926,1
3927,1
3928,2
3929,6
3930,4
3931,1
3932,2
3933,3
3934,7
3935,2
3936,1
3937,4
3938,9
3939,1
3940,1
3941,3
3942,1
3943,1
3944,10
3945,5
3946,6
3947,8
3948,1
3949,2
3950,4
3951,5
3952,3
3953,3
3954,1
3955,1
3956,9
3957,1
3958,2
3959,1
3960,3
3961,1
3962,1
3963,1
3964,1
3965,1
3966,1
3967,2
3968,7
3969,1
3970,5
3971,10
3972,4
3973,1
3974,1
3975,4
3976,1
3977,7
3978,1
3979,4
3980,1
3981,5
3982,6
3983,1
3984,5
3985,1
3986,1
3987,1
3988,5
3989,1
3990,2
3991,1
3992,3
3993,1
3994,9
3995,1
3996,1
3997,5
3998,1
3999,1
4000,1
4001,1
4002,1
4003,1
4004,3
4005,1
4006,1
4007,1
4008,2
4009,1
4010,1
4011,1
4012,1
4013,7
4014,1
4015,1
4016,1
4017,1
4018,5
4019,5
4020,8
4021,6
4022,10
4023,6
4024,1
4025,1
4026,5
4027,1
4028,3
4029,4
4030,4
4031,1
4032,2
4033,1
4034,1
4035,1
4036,1
4037,1
4038,2
4039,1
4040,3
4041,1
4042,3
4043,7
4044,2
4045,1
4046,1
4047,1
4048,6
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,5
4057,1
4058,2
4059,2
4060,6
4061,5
4062,2
4063,8
4064,1
4065,3
4066,1
4067,6
4068,1
4069,1
4070,5
4071,3
4072,5
4073,7
4074,5
4075,2
4076,1
4077,3
4078,3
4079,6
4080,1
4081,4
4082,8
4083,1
4084,4
4085,5
4086,2
4087,1
4088,1
4089,3
4090,1
4091,1
4092,1
4093,1
4094,3
4095,1
4096,5
4097,9
4098,1
4099,1
4100,1
4101,4
4102,2
4103,3
4104,10
4105,2
4106,1
4107,1
4108,3
4109,7
4110,1
4111,6
4112,7
4113,2
4114,2
4115,1
4116,5
4117,1
4118,2
4119,4
4120,1
4121,1
4122,3
4123,1
4124,6
4125,2
4126,6
4127,2
4128,3
4129,3
4130,1
4131,1
4132,6
4133,9
4134,2
4135,1
4136,1
4137,8
4138,8
4139,1
4140,6
4141,1
4142,6
4143,4
4144,1
4145,3
4146,1
4147,2
4148,6
4149,3
4150,2
4151,5
4152,1
4153,1
4154,1
4155,2
4156,2
4157,2
4158,1
4159,1
4160,2
4161,1
4162,1
4163,1
4164,6
4165,1
4166,6
4167,3
4168,2
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,2
4176,7
4177,1
4178,2
4179,1
4180,3
4181,6
4182,3
4183,3
4184,3
4185,2
4186,1
4187,1
4188,2
4189,1
4190,6
4191,4
4192,1
4193,6
4194,5
4195,1
4196,7
4197,3
4198,1
4199,2
4200,5
4201,8
4202,6
4203,2
4204,4
4205,1
4206,10
4207,2
4208,1
4209,8
4210,3
4211,1
4212,1
4213,2
4214,1
4215,1
4216,2
4217,1
4218,10
4219,1
4220,1
4221,1
4222,1
4223,3
4224,3
4225,1
4226,2
4227,1
4228,1
4229,1
4230,1
4231,2
4232,10
4233,8
4234,1
4235,7
4236,2
4237,1
4238,1
4239,1
4240,1
4241,1
4242,2
4243,1
4244,1
4245,3
4246,1
4247,1
4248,2
4249,1
4250,4
4251,1
4252,8
4253,2
4254,2
4255,1
4256,1
4257,3
4258,1
4259,2
4260,1
4261,8
4262,2
4263,2
4264,2
4265,1
4266,1
4267,2
4268,4
4269,4
4270,1
4271,9
4272,1
4273,2
4274,3
4275,3
4276,1
4277,1
4278,1
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,8
4287,2
4288,1
4289,1
4290,1
4291,1
4292,4
4293,1
4294,1
4295,1
4296,2
4297,1
4298,3
4299,1
4300,2
4301,1
4302,1
4303,8
4304,5
4305,1
4306,1
4307,6
4308,4
4309,2
4310,1
4311,1
4312,1
4313,1
4314,2
4315,1
4316,1
4317,2
4318,1
4319,1
4320,1
4321,1
4322,2
4323,1
4324,1
4325,6
4326,2
4327,2
4328,1
4329,5
4330,3
4331,3
4332,1
4333,1
4334,3
4335,1
4336,1
4337,5
4338,2
4339,2
4340,7
4341,1
4342,5
4343,8
4344,4
4345,5
4346,7
4347,1
4348,5
4349,5
4350,1
4351,1
4352,2
4353,1
4354,2
4355,1
4356,1
4357,1
4358,1
4359,8
4360,1
4361,1
4362,1
4363,5
4364,1
4365,2
4366,6
4367,3
4368,9
4369,8
4370,5
4371,6
4372,3
4373,6
4374,2
4375,6
4376,2
4377,1
4378,1
4379,1
4380,7
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,10
4388,1
4389,1
4390,1
4391,1
4392,3
4393,1
4394,1
4395,1
4396,4
4397,2
4398,1
4399,2
4400,1
4401,1
4402,1
4403,1
4404,4
4405,6
4406,7
4407,1
4408,1
4409,2
4410,1
4411,1
4412,1
4413,4
4414,1
4415,1
4416,1
4417,1
4418,1
4419,5
4420,3
4421,8
4422,2
4423,1
4424,1
4425,1
4426,3
4427,1
4428,3
4429,1
4430,2
4431,1
4432,1
4433,5
4434,6
4435,1
4436,1
4437,1
4438,2
4439,1
4440,1
4441,1
4442,1
4443,1
4444,1
4445,1
4446,6
4447,9
4448,1
4449,1
4450,4
4451,8
4452,1
4453,1
4454,1
4455,2
4456,1
4457,4
4458,6
4459,1
4460,1
4461,10
4462,9
4463,2
4464,6
4465,3
4466,1
4467,1
4468,7
4469,3
4470,9
4471,1
4472,2
4473,1
4474,3
4475,1
4476,1
4477,6
4478,1
4479,1
4480,1
4481,1
4482,2
4483,5
4484,6
4485,7
4486,1
4487,1
4488,1
4489,2
4490,1
4491,1
4492,8
4493,1
4494,1
4495,1
4496,1
4497,9
4498,1
4499,2
4500,1
4501,1
4502,1
4503,1
4504,1
4505,2
4506,2
4507,3
4508,1
4509,1
4510,1
4511,1
4512,1
4513,4
4514,10
4515,1
4516,1
4517,1
4518,1
4519,5
4520,2
4521,4
4522,1
4523,4
4524,1
4525,1
4526,5
4527,1
4528,2
4529,2
4530,1
4531,2
4532,1
4533,1
4534,1
4535,1
4536,2
4537,1
4538,2
4539,3
4540,6
4541,2
4542,2
4543,1
4544,1
4545,1
4546,2
4547,2
4548,8
4549,1
4550,1
4551,2
4552,1
4553,1
4554,1
4555,2
4556,1
4557,1
4558,8
4559,1
4560,1
4561,1
4562,1
4563,5
4564,1
4565,1
4566,1
4567,2
4568,1
4569,2
4570,1
4571,1
4572,8
4573,1
4574,4
4575,3
4576,1
4577,1
4578,5
4579,1
4580,1
4581,1
4582,1
4583,1
4584,6
4585,5
4586,1
4587,1
4588,2
4589,1
4590,8
4591,1
4592,6
4593,1
4594,1
4595,7
4596,2
4597,2
4598,3
4599,3
4600,1
4601,5
4602,6
4603,1
4604,6
4605,2
4606,1
4607,1
4608,1
4609,3
4610,5
4611,1
4612,10
4613,1
4614,1
4615,1
4616,2
4617,6
4618,1
4619,2
4620,1
4621,3
4622,1
4623,1
4624,3
4625,1
4626,1
4627,1
4628,1
4629,1
4630,8
4631,1
4632,9
4633,10
4634,3
4635,1
4636,5
4637,2
4638,1
4639,2
4640,8
4641,1
4642,5
4643,8
4644,1
4645,1
4646,1
4647,2
4648,1
4649,10
4650,1
4651,1
4652,5
4653,4
4654,4
4655,8
4656,6
4657,1
4658,2
4659,2
4660,6
4661,2
4662,9
4663,6
4664,1
4665,1
4666,5
4667,1
4668,4
4669,1
4670,1
4671,1
4672,7
4673,1
4674,1
4675,2
4676,1
4677,6
4678,3
4679,1
4680,3
4681,6
4682,1
4683,1
4684,1
4685,1
4686,1
4687,4
4688,1
4689,1
4690,9
4691,6
4692,2
4693,3
4694,1
4695,2
4696,1
4697,5
4698,6
4699,1
4700,1
4701,1
4702,6
4703,1
4704,1
4705,1
4706,2
4707,2
4708,6
4709,2
4710,1
4711,4
4712,5
4713,1
4714,1
4715,8
4716,1
4717,1
4718,1
4719,1
4720,2
4721,1
4722,7
4723,1
4724,6
4725,1
4726,1
4727,2
4728,7
4729,1
4730,10
4731,2
4732,1
4733,1
4734,1
4735,1
4736,1
4737,8
4738,6
4739,1
4740,1
4741,1
4742,4
4743,6
4744,5
4745,1
4746,1
4747,8
4748,1
4749,1
4750,10
4751,6
4752,1
4753,3
4754,5
4755,1
4756,5
4757,1
4758,2
4759,1
4760,1
4761,1
4762,5
4763,6
4764,5
4765,1
4766,5
4767,1
4768,1
4769,1
4770,2
4771,5
4772,1
4773,4
4774,1
4775,4
4776,8
4777,1
4778,2
4779,1
4780,5
4781,1
4782,1
4783,1
4784,3
4785,1
4786,1
4787,1
4788,1
4789,8
4790,1
4791,6
4792,3
4793,1
4794,2
4795,1
4796,1
4797,6
4798,9
4799,9
4800,1
4801,1
4802,1
4803,5
4804,8
4805,1
4806,1
4807,1
4808,2
4809,1
4810,1
4811,1
4812,1
4813,1
4814,3
4815,1
4816,2
4817,1
4818,5
4819,1
4820,8
4821,3
4822,5
4823,1
4824,1
4825,1
4826,1
4827,1
4828,1
4829,1
4830,5
4831,1
4832,8
4833,1
4834,1
4835,4
4836,1
4837,6
4838,1
4839,1
4840,6
4841,1
4842,4
4843,1
4844,8
4845,2
4846,2
4847,1
4848,1
4849,1
4850,1
4851,8
4852,1
4853,10
4854,1
4855,6
4856,1
4857,6
4858,1
4859,2
4860,1
4861,2
4862,8
4863,1
4864,1
4865,1
4866,3
4867,2
4868,1
4869,1
4870,1
4871,3
4872,3
4873,1
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,1
4881,1
4882,1
4883,1
4884,1
4885,2
4886,1
4887,1
4888,1
4889,3
4890,1
4891,6
4892,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,4
4899,6
4900,2
4901,4
4902,6
4903,1
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,4
4913,4
4914,1
4915,3
4916,3
4917,1
4918,3
4919,1
4920,2
4921,2
4922,1
4923,1
4924,1
4925,1
4926,2
4927,2
4928,2
4929,2
4930,2
4931,1
4932,1
4933,1
4934,4
4935,3
4936,1
4937,1
4938,1
4939,1
4940,1
4941,1
4942,3
4943,2
4944,10
4945,1
4946,1
4947,1
4948,9
4949,1
4950,2
4951,1
4952,1
4953,1
4954,1
4955,4
4956,2
4957,1
4958,1
4959,1
4960,6
4961,1
4962,2
4963,2
4964,1
4965,1
4966,1
4967,1
4968,1
4969,4
4970,3
4971,1
4972,1
4973,1
4974,1
4975,2
4976,2
4977,1
4978,1
4979,1
4980,8
4981,1
4982,5
4983,4
4984,1
4985,2
4986,1
4987,4
4988,1
4989,5
4990,1
4991,1
4992,1
4993,1
4994,2
4995,1
4996,4
4997,4
4998,1
4999,2
5000,1
5001,1
5002,1
5003,1
5004,1
5005,6
5006,5
5007,10
5008,1
5009,5
5010,1
5011,1
5012,3
5013,1
5014,1
5015,2
5016,5
5017,1
5018,3
5019,5
5020,1
5021,1
5022,3
5023,2
5024,1
5025,8
5026,1
5027,4
5028,3
5029,1
5030,1
5031,1
5032,6
5033,2
5034,1
5035,1
5036,1
5037,2
5038,2
5039,1
5040,6
5041,1
5042,1
5043,1
5044,6
5045,1
5046,5
5047,1
5048,4
5049,1
5050,4
5051,3
5052,1
5053,1
5054,2
5055,8
5056,2
5057,6
5058,1
5059,1
5060,8
5061,1
5062,5
5063,2
5064,4
5065,4
5066,3
5067,3
5068,1
5069,1
5070,1
5071,5
5072,4
5073,2
5074,1
5075,1
5076,1
5077,3
5078,5
5079,2
5080,8
5081,6
5082,2
5083,1
5084,1
5085,2
5086,9
5087,2
5088,3
5089,7
5090,7
5091,2
5092,1
5093,2
5094,1
5095,4
5096,1
5097,1
5098,1
5099,2
5100,1
5101,1
5102,1
5103,8
5104,4
5105,1
5106,1
5107,1
5108,1
5109,1
5110,2
5111,3
5112,4
5113,3
5114,2
5115,1
5116,1
5117,2
5118,2
5119,1
5120,1
5121,6
5122,1
5123,1
5124,6
5125,7
5126,1
5127,1
5128,2
5129,2
5130,8
5131,1
5132,3
5133,7
5134,1
5135,1
5136,2
5137,1
5138,8
5139,6
5140,1
5141,1
5142,1
5143,1
5144,3
5145,3
5146,5
5147,3
5148,3
5149,1
5150,1
5151,1
5152,2
5153,8
5154,3
5155,1
5156,9
5157,1
5158,1
5159,5
5160,5
5161,2
5162,1
5163,8
5164,2
5165,1
5166,1
5167,1
5168,3
5169,6
5170,1
5171,5
5172,1
5173,7
5174,1
5175,9
5176,4
5177,1
5178,8
5179,1
5180,8
5181,2
5182,1
5183,9
5184,3
5185,8
5186,2
5187,4
5188,1
5189,1
5190,8
5191,4
5192,2
5193,8
5194,8
5195,3
5196,8
5197,6
5198,1
5199,1
5200,1
5201,4
5202,8
5203,2
5204,3
5205,1
5206,1
5207,2
5208,3
5209,1
5210,1
5211,1
5212,6
5213,1
5214,2
5215,1
5216,1
5217,2
5218,1
5219,10
5220,1
5221,5
5222,1
5223,1
5224,1
5225,4
5226,1
5227,7
5228,7
5229,2
5230,1
5231,1
5232,2
5233,1
5234,2
5235,3
5236,1
5237,3
5238,1
5239,1
5240,1
5241,1
5242,1
5243,5
5244,1
5245,1
5246,8
5247,10
5248,1
5249,1
5250,2
5251,1
5252,1
5253,1
5254,1
5255,1
5256,2
5257,5
5258,1
5259,2
5260,1
5261,5
5262,6
5263,7
5264,3
5265,3
5266,9
5267,1
5268,2
5269,2
5270,1
5271,1
5272,1
5273,1
5274,1
5275,2
5276,1
5277,6
5278,8
5279,1
5280,6
5281,5
5282,7
5283,10
5284,1
5285,1
5286,9
5287,7
5288,2
5289,9
5290,1
5291,3
5292,1
5293,1
5294,1
5295,1
5296,6
5297,1
5298,1
5299,5
5300,1
5301,1
5302,2
5303,3
5304,1
5305,1
5306,8
5307,2
5308,1
5309,4
5310,3
5311,2
5312,1
5313,1
5314,8
5315,1
5316,1
5317,5
5318,1
5319,1
5320,3
5321,1
5322,10
5323,1
5324,4
5325,1
5326,1
5327,1
5328,1
5329,10
5330,1
5331,1
5332,5
5333,1
5334,1
5335,1
5336,3
5337,1
5338,1
5339,1
5340,3
5341,6
5342,3
5343,5
5344,1
5345,1
5346,5
5347,3
5348,8
5349,7
5350,1
5351,5
5352,1
5353,1
5354,1
5355,1
5356,1
5357,8
5358,1
5359,8
5360,3
5361,2
5362,5
5363,1
5364,1
5365,10
5366,1
5367,5
5368,1
5369,1
5370,2
5371,1
5372,2
5373,1
5374,4
5375,1
5376,1
5377,2
5378,4
5379,1
5380,1
5381,1
5382,9
5383,1
5384,1
5385,2
5386,7
5387,9
5388,1
5389,7
5390,2
5391,2
5392,1
5393,1
5394,9
5395,1
5396,1
5397,3
5398,2
5399,1
5400,7
5401,1
5402,2
5403,5
5404,7
5405,3
5406,2
5407,4
5408,1
5409,1
5410,5
5411,1
5412,3
5413,1
5414,2
5415,5
5416,2
5417,1
5418,3
5419,1
5420,1
5421,3
5422,1
5423,1
5424,1
5425,4
5426,3
5427,1
5428,1
5429,1
5430,5
5431,10
5432,1
5433,1
5434,5
5435,1
5436,1
5437,5
5438,7
5439,1
5440,1
5441,1
5442,2
5443,4
5444,6
5445,1
5446,1
5447,1
5448,1
5449,1
5450,1
5451,6
5452,1
5453,1
5454,5
5455,3
5456,1
5457,6
5458,3
5459,1
5460,1
5461,7
5462,4
5463,8
5464,7
5465,1
5466,1
5467,8
5468,1
5469,5
5470,1
5471,1
5472,1
5473,7
5474,6
5475,2
5476,5
5477,3
5478,1
5479,1
5480,9
5481,2
5482,1
5483,1
5484,10
5485,1
5486,1
5487,2
5488,2
5489,1
5490,1
5491,1
5492,6
5493,1
5494,3
5495,1
5496,7
5497,2
5498,2
5499,1
5500,4
5501,1
5502,1
5503,2
5504,2
5505,1
5506,1
5507,6
5508,4
5509,1
5510,4
5511,9
5512,4
5513,2
5514,2
5515,1
5516,1
5517,2
5518,1
5519,2
5520,1
5521,1
5522,1
5523,2
5524,3
5525,1
5526,10
5527,1
5528,3
5529,4
5530,1
5531,1
5532,2
5533,10
5534,3
5535,1
5536,2
5537,6
5538,1
5539,4
5540,1
5541,1
5542,1
5543,7
5544,2
5545,3
5546,1
5547,2
5548,1
5549,4
5550,1
5551,1
5552,3
5553,1
5554,3
5555,8
5556,1
5557,6
5558,1
5559,1
5560,10
5561,1
5562,1
5563,10
5564,1
5565,2
5566,1
5567,3
5568,4
5569,1
5570,1
5571,1
5572,1
5573,2
5574,1
5575,1
5576,5
5577,9
5578,1
5579,1
5580,7
5581,1
5582,1
5583,1
5584,6
5585,1
5586,2
5587,2
5588,1
5589,3
5590,6
5591,1
5592,6
5593,2
5594,6
5595,1
5596,7
5597,1
5598,1
5599,1
5600,1
5601,1
5602,3
5603,1
5604,1
5605,1
5606,1
5607,1
5608,1
5609,1
5610,2
5611,3
5612,1
5613,7
5614,2
5615,1
5616,4
5617,2
5618,2
5619,7
5620,2
5621,2
5622,1
5623,1
5624,1
5625,1
5626,8
5627,1
5628,1
5629,1
5630,4
5631,1
5632,1
5633,1
5634,1
5635,1
5636,2
5637,1
5638,1
5639,1
5640,1
5641,1
5642,1
5643,8
5644,1
5645,4
5646,1
5647,3
5648,1
5649,1
5650,1
5651,1
5652,5
5653,8
5654,1
5655,1
5656,1
5657,1
5658,1
5659,1
5660,5
5661,1
5662,1
5663,1
5664,1
5665,6
5666,3
5667,2
5668,1
5669,8
5670,7
5671,1
5672,1
5673,1
5674,1
5675,7
5676,4
5677,1
5678,1
5679,1
5680,1
5681,1
5682,7
5683,1
5684,1
5685,4
5686,1
5687,2
5688,7
5689,1
5690,1
5691,6
5692,2
5693,1
5694,7
5695,5
5696,2
5697,6
5698,3
5699,6
5700,1
5701,1
5702,1
5703,1
5704,1
5705,4
5706,1
5707,1
5708,1
5709,8
5710,1
5711,1
5712,1
5713,6
5714,2
5715,1
5716,6
5717,2
5718,1
5719,3
5720,2
5721,2
5722,1
5723,2
5724,6
5725,1
5726,1
5727,1
5728,1
5729,1
5730,5
5731,3
5732,2
5733,2
5734,1
5735,1
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,1
5744,7
5745,1
5746,4
5747,1
5748,1
5749,3
5750,1
5751,5
5752,1
5753,1
5754,1
5755,6
5756,4
5757,2
5758,6
5759,1
5760,6
5761,4
5762,3
5763,2
5764,1
5765,8
5766,1
5767,2
5768,5
5769,1
5770,2
5771,1
5772,10
5773,8
5774,5
5775,8
5776,5
5777,7
5778,2
5779,1
5780,2
5781,1
5782,1
5783,1
5784,1
5785,1
5786,2
5787,1
5788,2
5789,2
5790,7
5791,4
5792,1
5793,1
5794,5
5795,5
5796,1
