,0
2998,4
2999,1
3000,4
3001,2
3002,2
3003,1
3004,1
3005,4
3006,1
3007,2
3008,1
3009,1
3010,4
3011,4
3012,1
3013,1
3014,1
3015,10
3016,1
3017,1
3018,1
3019,6
3020,9
3021,1
3022,2
3023,2
3024,2
3025,2
3026,2
3027,4
3028,1
3029,2
3030,1
3031,8
3032,1
3033,4
3034,1
3035,1
3036,2
3037,1
3038,2
3039,6
3040,2
3041,1
3042,4
3043,1
3044,1
3045,1
3046,2
3047,1
3048,1
3049,1
3050,4
3051,1
3052,3
3053,1
3054,5
3055,1
3056,4
3057,2
3058,4
3059,1
3060,1
3061,1
3062,6
3063,1
3064,2
3065,2
3066,2
3067,6
3068,1
3069,4
3070,1
3071,1
3072,4
3073,1
3074,1
3075,4
3076,4
3077,4
3078,1
3079,4
3080,1
3081,4
3082,2
3083,3
3084,3
3085,4
3086,2
3087,1
3088,1
3089,3
3090,8
3091,1
3092,2
3093,1
3094,1
3095,2
3096,2
3097,2
3098,1
3099,1
3100,2
3101,2
3102,1
3103,4
3104,2
3105,2
3106,1
3107,1
3108,4
3109,1
3110,1
3111,1
3112,1
3113,4
3114,5
3115,1
3116,3
3117,1
3118,1
3119,4
3120,8
3121,1
3122,1
3123,1
3124,1
3125,1
3126,4
3127,4
3128,9
3129,4
3130,2
3131,1
3132,1
3133,1
3134,1
3135,1
3136,5
3137,1
3138,6
3139,5
3140,1
3141,4
3142,1
3143,1
3144,4
3145,1
3146,1
3147,3
3148,1
3149,9
3150,1
3151,1
3152,1
3153,4
3154,1
3155,2
3156,9
3157,3
3158,1
3159,2
3160,8
3161,4
3162,1
3163,1
3164,1
3165,1
3166,2
3167,4
3168,1
3169,1
3170,4
3171,1
3172,1
3173,2
3174,4
3175,1
3176,2
3177,1
3178,4
3179,1
3180,1
3181,1
3182,1
3183,1
3184,5
3185,3
3186,4
3187,1
3188,6
3189,1
3190,4
3191,1
3192,8
3193,4
3194,2
3195,4
3196,6
3197,1
3198,1
3199,1
3200,4
3201,1
3202,4
3203,1
3204,1
3205,4
3206,4
3207,1
3208,2
3209,1
3210,9
3211,1
3212,2
3213,6
3214,4
3215,1
3216,3
3217,4
3218,1
3219,4
3220,1
3221,1
3222,2
3223,2
3224,8
3225,1
3226,1
3227,1
3228,1
3229,9
3230,4
3231,1
3232,1
3233,1
3234,1
3235,6
3236,4
3237,1
3238,1
3239,6
3240,1
3241,6
3242,4
3243,1
3244,2
3245,1
3246,1
3247,1
3248,2
3249,2
3250,1
3251,2
3252,2
3253,4
3254,1
3255,2
3256,1
3257,1
3258,4
3259,1
3260,2
3261,9
3262,1
3263,1
3264,2
3265,1
3266,4
3267,2
3268,1
3269,1
3270,1
3271,1
3272,1
3273,4
3274,1
3275,2
3276,2
3277,2
3278,1
3279,4
3280,2
3281,1
3282,1
3283,2
3284,1
3285,1
3286,6
3287,4
3288,1
3289,1
3290,1
3291,1
3292,2
3293,3
3294,6
3295,2
3296,2
3297,1
3298,4
3299,1
3300,1
3301,1
3302,4
3303,2
3304,2
3305,1
3306,1
3307,1
3308,2
3309,1
3310,1
3311,1
3312,1
3313,4
3314,2
3315,1
3316,1
3317,1
3318,2
3319,1
3320,1
3321,1
3322,1
3323,1
3324,3
3325,1
3326,1
3327,1
3328,2
3329,1
3330,8
3331,3
3332,2
3333,4
3334,1
3335,1
3336,2
3337,2
3338,1
3339,1
3340,1
3341,1
3342,4
3343,1
3344,1
3345,3
3346,4
3347,2
3348,2
3349,1
3350,1
3351,3
3352,2
3353,1
3354,1
3355,3
3356,1
3357,1
3358,2
3359,1
3360,1
3361,3
3362,1
3363,1
3364,1
3365,4
3366,1
3367,2
3368,4
3369,2
3370,4
3371,2
3372,4
3373,2
3374,1
3375,4
3376,1
3377,1
3378,3
3379,1
3380,1
3381,2
3382,8
3383,1
3384,2
3385,1
3386,1
3387,1
3388,6
3389,1
3390,1
3391,4
3392,1
3393,2
3394,4
3395,1
3396,2
3397,4
3398,6
3399,4
3400,4
3401,1
3402,2
3403,1
3404,1
3405,8
3406,1
3407,1
3408,4
3409,1
3410,4
3411,6
3412,1
3413,2
3414,1
3415,3
3416,2
3417,4
3418,1
3419,4
3420,2
3421,1
3422,1
3423,1
3424,6
3425,1
3426,4
3427,1
3428,9
3429,1
3430,6
3431,1
3432,1
3433,1
3434,1
3435,5
3436,6
3437,1
3438,1
3439,4
3440,1
3441,3
3442,1
3443,1
3444,3
3445,1
3446,2
3447,1
3448,4
3449,1
3450,1
3451,2
3452,6
3453,1
3454,1
3455,1
3456,4
3457,1
3458,5
3459,2
3460,4
3461,2
3462,2
3463,1
3464,4
3465,1
3466,6
3467,4
3468,4
3469,2
3470,4
3471,8
3472,1
3473,6
3474,2
3475,3
3476,1
3477,4
3478,3
3479,2
3480,2
3481,1
3482,5
3483,1
3484,3
3485,1
3486,1
3487,1
3488,2
3489,9
3490,1
3491,4
3492,4
3493,2
3494,1
3495,1
3496,1
3497,6
3498,1
3499,4
3500,6
3501,1
3502,4
3503,4
3504,1
3505,1
3506,2
3507,1
3508,1
3509,2
3510,1
3511,4
3512,3
3513,4
3514,1
3515,9
3516,2
3517,5
3518,2
3519,1
3520,1
3521,2
3522,1
3523,1
3524,1
3525,6
3526,1
3527,2
3528,1
3529,2
3530,5
3531,1
3532,1
3533,1
3534,4
3535,2
3536,1
3537,9
3538,4
3539,1
3540,1
3541,4
3542,2
3543,4
3544,1
3545,4
3546,1
3547,1
3548,2
3549,1
3550,1
3551,2
3552,3
3553,6
3554,1
3555,1
3556,4
3557,1
3558,1
3559,6
3560,8
3561,4
3562,1
3563,1
3564,1
3565,1
3566,4
3567,4
3568,2
3569,1
3570,8
3571,7
3572,4
3573,2
3574,2
3575,1
3576,4
3577,4
3578,4
3579,1
3580,4
3581,4
3582,4
3583,4
3584,2
3585,1
3586,2
3587,2
3588,6
3589,1
3590,1
3591,2
3592,1
3593,2
3594,1
3595,2
3596,3
3597,2
3598,2
3599,1
3600,3
3601,1
3602,4
3603,4
3604,2
3605,2
3606,4
3607,2
3608,2
3609,1
3610,4
3611,1
3612,4
3613,4
3614,4
3615,1
3616,1
3617,1
3618,5
3619,6
3620,1
3621,2
3622,6
3623,4
3624,1
3625,4
3626,1
3627,1
3628,4
3629,4
3630,6
3631,2
3632,1
3633,1
3634,1
3635,1
3636,2
3637,8
3638,2
3639,2
3640,1
3641,2
3642,4
3643,1
3644,1
3645,3
3646,1
3647,1
3648,1
3649,6
3650,1
3651,1
3652,1
3653,2
3654,4
3655,3
3656,1
3657,2
3658,3
3659,2
3660,2
3661,1
3662,2
3663,4
3664,3
3665,1
3666,1
3667,1
3668,1
3669,2
3670,1
3671,1
3672,1
3673,3
3674,1
3675,1
3676,2
3677,6
3678,2
3679,4
3680,4
3681,3
3682,2
3683,8
3684,2
3685,4
3686,1
3687,2
3688,1
3689,4
3690,9
3691,2
3692,6
3693,1
3694,1
3695,3
3696,6
3697,1
3698,8
3699,1
3700,10
3701,1
3702,1
3703,1
3704,4
3705,4
3706,4
3707,5
3708,1
3709,2
3710,1
3711,3
3712,2
3713,1
3714,4
3715,1
3716,1
3717,1
3718,2
3719,1
3720,1
3721,1
3722,1
3723,4
3724,4
3725,4
3726,6
3727,2
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,4
3736,4
3737,1
3738,1
3739,4
3740,1
3741,1
3742,2
3743,1
3744,1
3745,4
3746,2
3747,2
3748,1
3749,1
3750,1
3751,2
3752,2
3753,2
3754,1
3755,2
3756,1
3757,1
3758,1
3759,2
3760,2
3761,1
3762,6
3763,9
3764,2
3765,3
3766,1
3767,3
3768,3
3769,1
3770,1
3771,1
3772,4
3773,3
3774,4
3775,1
3776,1
3777,8
3778,4
3779,4
3780,1
3781,1
3782,1
3783,1
3784,8
3785,1
3786,1
3787,2
3788,5
3789,1
3790,1
3791,1
3792,1
3793,4
3794,1
3795,1
3796,4
3797,1
3798,1
3799,4
3800,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,3
3807,1
3808,1
3809,1
3810,1
3811,2
3812,4
3813,4
3814,4
3815,9
3816,1
3817,1
3818,1
3819,2
3820,1
3821,1
3822,1
3823,4
3824,2
3825,4
3826,2
3827,1
3828,1
3829,4
3830,1
3831,1
3832,2
3833,1
3834,1
3835,1
3836,1
3837,1
3838,4
3839,6
3840,2
3841,4
3842,1
3843,1
3844,6
3845,4
3846,4
3847,4
3848,1
3849,2
3850,1
3851,1
3852,6
3853,2
3854,9
3855,1
3856,2
3857,2
3858,1
3859,1
3860,4
3861,1
3862,1
3863,5
3864,4
3865,2
3866,1
3867,2
3868,3
3869,2
3870,1
3871,2
3872,4
3873,2
3874,1
3875,2
3876,5
3877,1
3878,2
3879,1
3880,4
3881,1
3882,3
3883,9
3884,1
3885,1
3886,1
3887,2
3888,9
3889,1
3890,1
3891,1
3892,2
3893,2
3894,1
3895,4
3896,4
3897,1
3898,1
3899,2
3900,4
3901,1
3902,8
3903,2
3904,2
3905,1
3906,1
3907,2
3908,1
3909,1
3910,4
3911,4
3912,1
3913,4
3914,2
3915,4
3916,6
3917,2
3918,2
3919,9
3920,1
3921,6
3922,4
3923,1
3924,2
3925,2
3926,2
3927,1
3928,2
3929,4
3930,4
3931,1
3932,2
3933,3
3934,1
3935,2
3936,1
3937,4
3938,9
3939,1
3940,1
3941,9
3942,1
3943,1
3944,4
3945,6
3946,6
3947,1
3948,1
3949,2
3950,4
3951,4
3952,3
3953,1
3954,1
3955,1
3956,6
3957,1
3958,4
3959,1
3960,9
3961,2
3962,4
3963,1
3964,1
3965,1
3966,1
3967,2
3968,1
3969,1
3970,8
3971,5
3972,4
3973,1
3974,1
3975,1
3976,1
3977,2
3978,1
3979,4
3980,1
3981,5
3982,4
3983,3
3984,1
3985,1
3986,1
3987,1
3988,8
3989,1
3990,2
3991,1
3992,3
3993,1
3994,3
3995,1
3996,1
3997,8
3998,1
3999,2
4000,1
4001,4
4002,1
4003,1
4004,6
4005,1
4006,4
4007,1
4008,2
4009,1
4010,1
4011,1
4012,4
4013,4
4014,1
4015,2
4016,1
4017,1
4018,4
4019,8
4020,4
4021,1
4022,4
4023,6
4024,1
4025,1
4026,4
4027,1
4028,9
4029,4
4030,4
4031,1
4032,1
4033,1
4034,1
4035,1
4036,1
4037,4
4038,2
4039,1
4040,3
4041,1
4042,6
4043,9
4044,4
4045,6
4046,1
4047,1
4048,3
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,4
4057,1
4058,2
4059,2
4060,4
4061,5
4062,2
4063,1
4064,1
4065,2
4066,1
4067,4
4068,1
4069,1
4070,8
4071,3
4072,4
4073,4
4074,4
4075,1
4076,1
4077,3
4078,6
4079,6
4080,1
4081,4
4082,1
4083,1
4084,4
4085,6
4086,4
4087,1
4088,1
4089,2
4090,4
4091,1
4092,1
4093,1
4094,3
4095,2
4096,4
4097,9
4098,1
4099,1
4100,1
4101,4
4102,2
4103,6
4104,8
4105,2
4106,1
4107,4
4108,1
4109,2
4110,1
4111,4
4112,4
4113,2
4114,2
4115,1
4116,1
4117,1
4118,2
4119,4
4120,4
4121,1
4122,9
4123,1
4124,4
4125,6
4126,4
4127,1
4128,4
4129,2
4130,2
4131,1
4132,4
4133,2
4134,4
4135,1
4136,1
4137,1
4138,1
4139,1
4140,6
4141,1
4142,4
4143,4
4144,1
4145,3
4146,4
4147,2
4148,4
4149,6
4150,2
4151,4
4152,4
4153,1
4154,1
4155,1
4156,4
4157,2
4158,4
4159,1
4160,2
4161,2
4162,1
4163,1
4164,2
4165,1
4166,4
4167,2
4168,2
4169,1
4170,2
4171,2
4172,1
4173,1
4174,1
4175,2
4176,4
4177,1
4178,4
4179,1
4180,3
4181,1
4182,6
4183,6
4184,6
4185,4
4186,1
4187,1
4188,2
4189,1
4190,6
4191,4
4192,2
4193,1
4194,2
4195,1
4196,1
4197,6
4198,1
4199,2
4200,4
4201,8
4202,4
4203,1
4204,4
4205,1
4206,4
4207,4
4208,1
4209,1
4210,3
4211,1
4212,4
4213,2
4214,2
4215,1
4216,2
4217,1
4218,7
4219,1
4220,1
4221,1
4222,1
4223,3
4224,3
4225,1
4226,4
4227,1
4228,1
4229,1
4230,4
4231,2
4232,2
4233,1
4234,1
4235,1
4236,2
4237,1
4238,1
4239,4
4240,1
4241,1
4242,2
4243,1
4244,1
4245,3
4246,2
4247,1
4248,2
4249,2
4250,4
4251,2
4252,1
4253,1
4254,2
4255,1
4256,1
4257,3
4258,4
4259,2
4260,2
4261,1
4262,2
4263,2
4264,4
4265,1
4266,1
4267,2
4268,4
4269,4
4270,1
4271,5
4272,1
4273,4
4274,2
4275,2
4276,1
4277,4
4278,1
4279,1
4280,4
4281,1
4282,1
4283,1
4284,10
4285,2
4286,1
4287,2
4288,1
4289,1
4290,1
4291,1
4292,4
4293,1
4294,1
4295,1
4296,1
4297,4
4298,3
4299,1
4300,2
4301,1
4302,1
4303,4
4304,1
4305,10
4306,2
4307,6
4308,4
4309,2
4310,1
4311,1
4312,1
4313,2
4314,2
4315,4
4316,1
4317,4
4318,10
4319,1
4320,1
4321,1
4322,2
4323,1
4324,2
4325,4
4326,2
4327,2
4328,1
4329,1
4330,3
4331,3
4332,1
4333,1
4334,9
4335,1
4336,2
4337,4
4338,1
4339,2
4340,1
4341,1
4342,1
4343,8
4344,4
4345,5
4346,4
4347,1
4348,6
4349,8
4350,1
4351,1
4352,2
4353,1
4354,2
4355,1
4356,1
4357,1
4358,1
4359,1
4360,4
4361,1
4362,1
4363,6
4364,1
4365,2
4366,6
4367,3
4368,8
4369,1
4370,4
4371,1
4372,3
4373,4
4374,2
4375,6
4376,4
4377,1
4378,1
4379,1
4380,4
4381,1
4382,4
4383,1
4384,1
4385,8
4386,4
4387,2
4388,1
4389,1
4390,1
4391,1
4392,2
4393,1
4394,1
4395,1
4396,4
4397,2
4398,1
4399,2
4400,1
4401,2
4402,1
4403,1
4404,2
4405,4
4406,4
4407,1
4408,1
4409,2
4410,1
4411,1
4412,1
4413,4
4414,2
4415,1
4416,4
4417,1
4418,1
4419,1
4420,6
4421,1
4422,2
4423,1
4424,1
4425,1
4426,2
4427,2
4428,2
4429,4
4430,2
4431,1
4432,1
4433,3
4434,6
4435,8
4436,2
4437,1
4438,4
4439,1
4440,1
4441,4
4442,1
4443,1
4444,1
4445,1
4446,4
4447,6
4448,1
4449,1
4450,4
4451,1
4452,4
4453,6
4454,1
4455,2
4456,1
4457,4
4458,6
4459,1
4460,2
4461,4
4462,2
4463,2
4464,6
4465,9
4466,1
4467,4
4468,1
4469,3
4470,4
4471,1
4472,2
4473,2
4474,3
4475,1
4476,1
4477,6
4478,1
4479,1
4480,4
4481,1
4482,2
4483,9
4484,6
4485,9
4486,1
4487,1
4488,1
4489,4
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,6
4498,1
4499,2
4500,1
4501,4
4502,6
4503,1
4504,1
4505,2
4506,2
4507,2
4508,1
4509,1
4510,1
4511,1
4512,4
4513,4
4514,1
4515,2
4516,1
4517,1
4518,1
4519,4
4520,2
4521,4
4522,2
4523,4
4524,1
4525,1
4526,4
4527,1
4528,2
4529,2
4530,1
4531,2
4532,4
4533,4
4534,1
4535,1
4536,2
4537,4
4538,4
4539,3
4540,4
4541,2
4542,2
4543,1
4544,2
4545,1
4546,2
4547,2
4548,1
4549,1
4550,1
4551,2
4552,1
4553,1
4554,2
4555,2
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,8
4564,1
4565,1
4566,1
4567,1
4568,1
4569,2
4570,1
4571,1
4572,1
4573,1
4574,2
4575,6
4576,1
4577,1
4578,4
4579,1
4580,1
4581,1
4582,1
4583,1
4584,1
4585,4
4586,2
4587,1
4588,2
4589,4
4590,1
4591,1
4592,4
4593,1
4594,2
4595,4
4596,2
4597,2
4598,3
4599,2
4600,2
4601,1
4602,4
4603,1
4604,4
4605,2
4606,1
4607,1
4608,1
4609,2
4610,1
4611,1
4612,4
4613,1
4614,1
4615,1
4616,2
4617,4
4618,1
4619,2
4620,1
4621,3
4622,4
4623,1
4624,6
4625,1
4626,1
4627,4
4628,1
4629,1
4630,1
4631,1
4632,4
4633,1
4634,6
4635,1
4636,4
4637,2
4638,1
4639,2
4640,4
4641,1
4642,9
4643,1
4644,1
4645,1
4646,1
4647,2
4648,1
4649,8
4650,4
4651,1
4652,4
4653,4
4654,4
4655,5
4656,6
4657,1
4658,2
4659,2
4660,2
4661,2
4662,5
4663,6
4664,1
4665,1
4666,4
4667,1
4668,4
4669,1
4670,1
4671,1
4672,4
4673,1
4674,1
4675,2
4676,1
4677,4
4678,2
4679,4
4680,3
4681,4
4682,1
4683,1
4684,1
4685,2
4686,1
4687,4
4688,1
4689,2
4690,9
4691,6
4692,2
4693,3
4694,1
4695,2
4696,4
4697,1
4698,2
4699,1
4700,2
4701,1
4702,6
4703,1
4704,1
4705,1
4706,2
4707,2
4708,6
4709,2
4710,1
4711,4
4712,5
4713,1
4714,1
4715,1
4716,1
4717,4
4718,4
4719,2
4720,2
4721,1
4722,1
4723,1
4724,4
4725,1
4726,1
4727,2
4728,1
4729,1
4730,1
4731,2
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,6
4739,1
4740,4
4741,1
4742,4
4743,1
4744,6
4745,1
4746,1
4747,1
4748,1
4749,1
4750,8
4751,1
4752,1
4753,2
4754,7
4755,1
4756,5
4757,1
4758,2
4759,1
4760,1
4761,1
4762,4
4763,9
4764,4
4765,1
4766,1
4767,1
4768,1
4769,1
4770,2
4771,2
4772,1
4773,4
4774,1
4775,4
4776,8
4777,1
4778,1
4779,2
4780,4
4781,1
4782,1
4783,1
4784,3
4785,1
4786,6
4787,4
4788,1
4789,1
4790,4
4791,5
4792,1
4793,1
4794,4
4795,2
4796,2
4797,4
4798,9
4799,3
4800,1
4801,1
4802,1
4803,8
4804,8
4805,2
4806,1
4807,1
4808,2
4809,1
4810,1
4811,1
4812,1
4813,1
4814,6
4815,1
4816,4
4817,1
4818,2
4819,1
4820,5
4821,9
4822,5
4823,6
4824,1
4825,1
4826,1
4827,1
4828,1
4829,1
4830,8
4831,1
4832,1
4833,1
4834,1
4835,4
4836,2
4837,4
4838,2
4839,1
4840,4
4841,1
4842,2
4843,1
4844,8
4845,2
4846,2
4847,1
4848,1
4849,1
4850,1
4851,1
4852,4
4853,10
4854,1
4855,1
4856,1
4857,4
4858,1
4859,1
4860,1
4861,2
4862,4
4863,1
4864,1
4865,1
4866,3
4867,2
4868,2
4869,1
4870,1
4871,6
4872,3
4873,1
4874,1
4875,1
4876,1
4877,4
4878,1
4879,1
4880,1
4881,1
4882,1
4883,4
4884,4
4885,2
4886,1
4887,4
4888,1
4889,2
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,4
4897,1
4898,4
4899,1
4900,1
4901,1
4902,8
4903,4
4904,1
4905,1
4906,2
4907,1
4908,4
4909,1
4910,1
4911,1
4912,4
4913,4
4914,1
4915,1
4916,2
4917,1
4918,9
4919,1
4920,2
4921,4
4922,1
4923,2
4924,1
4925,1
4926,4
4927,2
4928,2
4929,2
4930,2
4931,1
4932,1
4933,1
4934,4
4935,9
4936,1
4937,1
4938,1
4939,2
4940,4
4941,1
4942,2
4943,1
4944,4
4945,1
4946,1
4947,1
4948,6
4949,1
4950,2
4951,1
4952,1
4953,1
4954,2
4955,4
4956,1
4957,1
4958,1
4959,1
4960,1
4961,2
4962,2
4963,4
4964,1
4965,1
4966,1
4967,1
4968,1
4969,4
4970,6
4971,2
4972,1
4973,1
4974,1
4975,2
4976,1
4977,1
4978,4
4979,1
4980,4
4981,1
4982,5
4983,4
4984,1
4985,4
4986,1
4987,4
4988,1
4989,6
4990,4
4991,1
4992,4
4993,1
4994,2
4995,1
4996,2
4997,4
4998,1
4999,2
5000,1
5001,1
5002,4
5003,2
5004,1
5005,1
5006,4
5007,1
5008,1
5009,4
5010,7
5011,1
5012,6
5013,1
5014,1
5015,2
5016,1
5017,1
5018,2
5019,1
5020,1
5021,1
5022,6
5023,2
5024,1
5025,8
5026,1
5027,4
5028,3
5029,1
5030,1
5031,1
5032,4
5033,2
5034,1
5035,1
5036,1
5037,2
5038,2
5039,1
5040,6
5041,6
5042,4
5043,1
5044,4
5045,1
5046,4
5047,4
5048,4
5049,1
5050,1
5051,2
5052,1
5053,1
5054,2
5055,1
5056,2
5057,1
5058,5
5059,1
5060,5
5061,4
5062,5
5063,4
5064,4
5065,4
5066,3
5067,2
5068,1
5069,1
5070,1
5071,4
5072,4
5073,2
5074,1
5075,1
5076,2
5077,2
5078,8
5079,2
5080,1
5081,4
5082,2
5083,1
5084,1
5085,2
5086,6
5087,2
5088,2
5089,1
5090,4
5091,2
5092,1
5093,2
5094,1
5095,4
5096,1
5097,5
5098,1
5099,2
5100,1
5101,4
5102,1
5103,1
5104,4
5105,1
5106,1
5107,2
5108,1
5109,2
5110,4
5111,2
5112,4
5113,2
5114,2
5115,1
5116,1
5117,2
5118,2
5119,4
5120,1
5121,4
5122,1
5123,1
5124,4
5125,8
5126,1
5127,2
5128,2
5129,4
5130,4
5131,1
5132,2
5133,1
5134,1
5135,1
5136,2
5137,1
5138,1
5139,6
5140,1
5141,1
5142,4
5143,1
5144,3
5145,6
5146,4
5147,2
5148,3
5149,2
5150,1
5151,4
5152,2
5153,4
5154,3
5155,1
5156,6
5157,1
5158,1
5159,1
5160,1
5161,2
5162,1
5163,1
5164,4
5165,1
5166,1
5167,1
5168,6
5169,4
5170,1
5171,5
5172,1
5173,1
5174,1
5175,9
5176,4
5177,4
5178,1
5179,1
5180,5
5181,2
5182,1
5183,9
5184,3
5185,1
5186,2
5187,4
5188,1
5189,1
5190,10
5191,4
5192,9
5193,8
5194,1
5195,3
5196,8
5197,4
5198,4
5199,1
5200,1
5201,4
5202,1
5203,2
5204,3
5205,2
5206,1
5207,2
5208,3
5209,1
5210,1
5211,1
5212,2
5213,1
5214,2
5215,1
5216,1
5217,2
5218,1
5219,4
5220,4
5221,1
5222,4
5223,1
5224,1
5225,1
5226,1
5227,2
5228,2
5229,2
5230,1
5231,2
5232,2
5233,4
5234,2
5235,3
5236,1
5237,3
5238,1
5239,1
5240,4
5241,1
5242,1
5243,1
5244,4
5245,4
5246,1
5247,10
5248,4
5249,1
5250,2
5251,1
5252,1
5253,1
5254,1
5255,1
5256,1
5257,4
5258,4
5259,4
5260,1
5261,6
5262,4
5263,1
5264,2
5265,3
5266,5
5267,1
5268,2
5269,2
5270,1
5271,1
5272,1
5273,1
5274,1
5275,2
5276,1
5277,1
5278,1
5279,1
5280,6
5281,1
5282,1
5283,1
5284,1
5285,1
5286,9
5287,4
5288,2
5289,9
5290,4
5291,3
5292,1
5293,8
5294,1
5295,4
5296,1
5297,1
5298,1
5299,5
5300,1
5301,1
5302,2
5303,3
5304,4
5305,1
5306,1
5307,2
5308,1
5309,6
5310,6
5311,2
5312,1
5313,1
5314,1
5315,1
5316,1
5317,5
5318,2
5319,1
5320,3
5321,1
5322,4
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5329,4
5330,1
5331,1
5332,6
5333,2
5334,1
5335,1
5336,2
5337,1
5338,1
5339,1
5340,3
5341,6
5342,3
5343,4
5344,1
5345,1
5346,4
5347,9
5348,4
5349,4
5350,1
5351,6
5352,1
5353,2
5354,1
5355,1
5356,2
5357,1
5358,4
5359,4
5360,3
5361,2
5362,1
5363,1
5364,1
5365,4
5366,1
5367,6
5368,1
5369,1
5370,2
5371,1
5372,2
5373,1
5374,4
5375,1
5376,5
5377,2
5378,2
5379,2
5380,1
5381,1
5382,5
5383,4
5384,1
5385,2
5386,4
5387,9
5388,2
5389,1
5390,2
5391,2
5392,2
5393,4
5394,9
5395,4
5396,1
5397,3
5398,2
5399,1
5400,1
5401,4
5402,1
5403,1
5404,8
5405,6
5406,4
5407,2
5408,1
5409,2
5410,4
5411,1
5412,3
5413,1
5414,4
5415,4
5416,2
5417,1
5418,6
5419,1
5420,1
5421,3
5422,1
5423,1
5424,1
5425,4
5426,9
5427,1
5428,1
5429,4
5430,4
5431,4
5432,1
5433,1
5434,2
5435,1
5436,1
5437,9
5438,4
5439,10
5440,1
5441,4
5442,2
5443,4
5444,4
5445,1
5446,1
5447,1
5448,1
5449,1
5450,1
5451,4
5452,4
5453,1
5454,1
5455,3
5456,1
5457,2
5458,2
5459,1
5460,4
5461,5
5462,2
5463,1
5464,4
5465,1
5466,6
5467,10
5468,1
5469,10
5470,1
5471,1
5472,2
5473,6
5474,2
5475,2
5476,1
5477,3
5478,1
5479,1
5480,9
5481,2
5482,1
5483,1
5484,6
5485,1
5486,1
5487,2
5488,1
5489,1
5490,1
5491,1
5492,2
5493,1
5494,4
5495,1
5496,8
5497,1
5498,2
5499,1
5500,4
5501,4
5502,1
5503,2
5504,4
5505,4
5506,1
5507,4
5508,4
5509,1
5510,4
5511,6
5512,4
5513,2
5514,2
5515,1
5516,1
5517,2
5518,1
5519,2
5520,1
5521,1
5522,6
5523,2
5524,2
5525,1
5526,4
5527,1
5528,3
5529,4
5530,1
5531,4
5532,2
5533,4
5534,6
5535,1
5536,2
5537,1
5538,1
5539,4
5540,1
5541,4
5542,1
5543,4
5544,2
5545,2
5546,2
5547,2
5548,1
5549,10
5550,1
5551,1
5552,3
5553,5
5554,6
5555,8
5556,1
5557,4
5558,4
5559,2
5560,5
5561,1
5562,1
5563,1
5564,1
5565,2
5566,1
5567,3
5568,4
5569,1
5570,1
5571,1
5572,1
5573,2
5574,1
5575,1
5576,4
5577,9
5578,2
5579,2
5580,1
5581,1
5582,1
5583,1
5584,4
5585,1
5586,2
5587,2
5588,1
5589,6
5590,4
5591,1
5592,9
5593,4
5594,4
5595,1
5596,5
5597,1
5598,8
5599,1
5600,2
5601,1
5602,6
5603,1
5604,1
5605,1
5606,1
5607,1
5608,1
5609,1
5610,2
5611,6
5612,1
5613,1
5614,2
5615,1
5616,4
5617,2
5618,4
5619,9
5620,2
5621,2
5622,1
5623,1
5624,1
5625,1
5626,4
5627,1
5628,1
5629,1
5630,4
5631,1
5632,4
5633,1
5634,1
5635,1
5636,2
5637,1
5638,1
5639,1
5640,2
5641,1
5642,1
5643,1
5644,1
5645,4
5646,4
5647,3
5648,1
5649,1
5650,4
5651,1
5652,6
5653,4
5654,1
5655,1
5656,1
5657,1
5658,6
5659,1
5660,4
5661,1
5662,1
5663,1
5664,1
5665,4
5666,3
5667,2
5668,1
5669,8
5670,8
5671,1
5672,1
5673,4
5674,1
5675,1
5676,4
5677,1
5678,1
5679,2
5680,1
5681,1
5682,5
5683,1
5684,1
5685,4
5686,1
5687,2
5688,1
5689,1
5690,1
5691,4
5692,2
5693,1
5694,2
5695,5
5696,2
5697,4
5698,6
5699,4
5700,6
5701,1
5702,1
5703,4
5704,1
5705,4
5706,1
5707,4
5708,4
5709,5
5710,1
5711,1
5712,1
5713,4
5714,2
5715,1
5716,6
5717,2
5718,1
5719,2
5720,2
5721,2
5722,2
5723,4
5724,4
5725,1
5726,1
5727,1
5728,4
5729,1
5730,6
5731,6
5732,4
5733,2
5734,1
5735,4
5736,1
5737,1
5738,1
5739,1
5740,4
5741,1
5742,1
5743,1
5744,1
5745,1
5746,4
5747,4
5748,1
5749,9
5750,1
5751,4
5752,1
5753,1
5754,1
5755,4
5756,4
5757,2
5758,6
5759,1
5760,2
5761,1
5762,3
5763,2
5764,1
5765,8
5766,1
5767,2
5768,3
5769,5
5770,2
5771,1
5772,4
5773,1
5774,4
5775,1
5776,6
5777,1
5778,2
5779,1
5780,2
5781,1
5782,1
5783,1
5784,1
5785,1
5786,2
5787,4
5788,2
5789,2
5790,1
5791,1
5792,1
5793,1
5794,4
5795,1
5796,1
